0.2	-0.9534422	-0.424923	0	1
0.2	-0.9490622	-0.424923	0	1
0.2	-0.9446822	-0.424923	-0.2884615	1.537086
0.2	-0.9403022	-0.424923	2.782051	2.667948
0.2	-0.9359222	-0.424923	4.801282	3.191183
0.2	-0.9315422	-0.424923	6.108974	3.471634
0.2	-0.9271622	-0.424923	5.634615	3.373734
0.2	-0.9227821	-0.424923	4.339744	3.083205
0.2	-0.9184021	-0.424923	4.653846	3.157278
0.2	-0.914022	-0.424923	-1.871795	2.368135
0.2	-0.909642	-0.424923	2.307692	2.519109
0.2	-0.9052619	-0.424923	2.596154	2.611259
0.2	-0.9008818	-0.424923	5.480769	3.341104
0.2	-0.8965018	-0.424923	4.00641	3.001602
0.2	-0.8921217	-0.424923	4.5	3.12132
0.2	-0.8877416	-0.424923	7.038462	3.65301
0.2	-0.8833615	-0.424923	9.102564	4.017045
0.2	-0.8789814	-0.424923	3.532051	2.879375
0.2	-0.8746012	-0.424923	4.557693	3.134875
0.2	-0.8702211	-0.424923	2.121795	2.456638
0.2	-0.865841	-0.424923	6.038462	3.457328
0.2	-0.8614609	-0.424923	7	3.645751
0.2	-0.8570807	-0.424923	8.185898	3.861101
0.2	-0.8527005	-0.424923	7.115385	3.667468
0.2	-0.8483204	-0.424923	3.391026	2.841474
0.2	-0.8439402	-0.424923	-36.60897	7.050535
0.2	-0.83956	-0.424923	-7.455128	3.730408
0.2	-0.8351799	-0.424923	6.807693	3.609155
0.2	-0.8307996	-0.424923	6.916667	3.629956
0.2	-0.8264194	-0.424923	6.416667	3.533114
0.2	-0.8220392	-0.424923	4.724359	3.173559
0.2	-0.817659	-0.424923	6.544872	3.558295
0.2	-0.8132788	-0.424923	8.294871	3.880082
0.2	-0.8088986	-0.424923	5.75	3.397916
0.2	-0.8045183	-0.424923	3.942308	2.985525
0.2	-0.8001381	-0.424923	7.634615	3.763081
0.2	-0.7957578	-0.424923	6.076923	3.465142
0.2	-0.7913775	-0.424923	7.74359	3.782731
0.2	-0.7869973	-0.424923	7.74359	3.782731
0.2	-0.782617	-0.424923	4.480769	3.116783
0.2	-0.7782367	-0.424923	3.794872	2.948043
0.2	-0.7738565	-0.424923	3.73718	2.933179
0.2	-0.7694762	-0.424923	4.980769	3.231764
0.2	-0.7650958	-0.424923	7.179487	3.679456
0.2	-0.7607155	-0.424923	6.717949	3.591901
0.2	-0.7563353	-0.424923	7.288462	3.699715
0.2	-0.7519549	-0.424923	7.102564	3.665064
0.2	-0.7475746	-0.424923	5.262821	3.294084
0.2	-0.7431943	-0.424923	5.762821	3.400588
0.2	-0.7388139	-0.424923	9.743589	4.121472
0.2	-0.7344336	-0.424923	10.19872	4.193543
0.2	-0.7300532	-0.424923	7.826923	3.797664
0.2	-0.7256728	-0.424923	6.083333	3.466441
0.2	-0.7212925	-0.424923	6.064103	3.46254
0.2	-0.7169122	-0.424923	6.589744	3.56705
0.2	-0.7125317	-0.424923	6.711538	3.590664
0.2	-0.7081513	-0.424923	6.461538	3.541956
0.2	-0.703771	-0.424923	6.025641	3.454718
0.2	-0.6993906	-0.424923	5.141026	3.267383
0.2	-0.6950102	-0.424923	6.583333	3.565801
0.2	-0.6906298	-0.424923	3.076923	2.754116
0.2	-0.6862494	-0.424923	2.73718	2.654442
0.2	-0.681869	-0.424923	1.948718	2.395965
0.2	-0.6774885	-0.424923	5.153846	3.270208
0.2	-0.6731081	-0.424923	3.782051	2.94475
0.2	-0.6687276	-0.424923	3.705128	2.924871
0.2	-0.6643472	-0.424923	8.743589	3.956956
0.2	-0.6599668	-0.424923	7.717949	3.77812
0.2	-0.6555863	-0.424923	8.884615	3.980707
0.2	-0.6512059	-0.424923	6.538462	3.557042
0.2	-0.6468254	-0.424923	8.442307	3.905565
0.2	-0.642445	-0.424923	7.025641	3.650593
0.2	-0.6380644	-0.424923	4.557693	3.134875
0.2	-0.633684	-0.424923	3.185897	2.784908
0.2	-0.6293035	-0.424923	3.032051	2.741279
0.2	-0.6249231	-0.424923	6.801282	3.607927
0.2	-0.6205425	-0.424923	10.32051	4.212555
0.2	-0.6161621	-0.424923	8.820513	3.969935
0.2	-0.6117815	-0.424923	10.35897	4.218536
0.2	-0.607401	-0.424923	11.44872	4.383595
0.2	-0.6030205	-0.424923	5.179487	3.275849
0.2	-0.59864	-0.424923	5.282051	3.298271
0.2	-0.5942595	-0.424923	8.307693	3.882307
0.2	-0.589879	-0.424923	8.698718	3.949359
0.2	-0.5854985	-0.424923	7.839744	3.799954
0.2	-0.5811179	-0.424923	4.974359	3.230327
0.2	-0.5767373	-0.424923	5.987179	3.446871
0.2	-0.5723568	-0.424923	2.935897	2.713446
0.2	-0.5679763	-0.424923	4.891026	3.211566
0.2	-0.5635957	-0.424923	5.044872	3.246079
0.2	-0.5592152	-0.424923	6.025641	3.454718
0.2	-0.5548346	-0.424923	7.173077	3.67826
0.2	-0.550454	-0.424923	6.711538	3.590664
0.2	-0.5460735	-0.424923	7.666667	3.768875
0.2	-0.5416929	-0.424923	7.224359	3.687817
0.2	-0.5373123	-0.424923	4.24359	3.059998
0.2	-0.5329317	-0.424923	5.948718	3.438999
0.2	-0.5285512	-0.424923	7.602564	3.757275
0.2	-0.5241706	-0.424923	6.544872	3.558295
0.2	-0.51979	-0.424923	3.692308	2.921538
0.2	-0.5154094	-0.424923	6.224359	3.494867
0.2	-0.5110288	-0.424923	8.724359	3.953703
0.2	-0.5066482	-0.424923	8.73718	3.955872
0.2	-0.5022676	-0.424923	6.461538	3.541956
0.2	-0.497887	-0.424923	6.384615	3.52678
0.2	-0.4935063	-0.424923	7.326923	3.706829
0.2	-0.4891257	-0.424923	8.442307	3.905565
0.2	-0.4847451	-0.424923	8.589744	3.930826
0.2	-0.4803645	-0.424923	6.551282	3.559547
0.2	-0.4759839	-0.424923	9.01282	4.002136
0.2	-0.4716032	-0.424923	9.493589	4.081167
0.2	-0.4672226	-0.424923	8.730769	3.954787
0.2	-0.462842	-0.424923	4.551282	3.133373
0.2	-0.4584613	-0.424923	5.858974	3.420532
0.2	-0.4540807	-0.424923	7.134615	3.67107
0.2	-0.4497	-0.424923	12.24359	4.499084
0.2	-0.4453194	-0.424923	5.833333	3.41523
0.2	-0.4409387	-0.424923	7.685897	3.772345
0.2	-0.4365581	-0.424923	7	3.645751
0.2	-0.4321774	-0.424923	6.044872	3.458632
0.2	-0.4277968	-0.424923	8.256411	3.873397
0.2	-0.4234161	-0.424923	8.782051	3.963453
0.2	-0.4190354	-0.424923	8.429487	3.903358
0.2	-0.4146548	-0.424923	8.205129	3.86446
0.2	-0.4102741	-0.424923	5.897436	3.428464
0.2	-0.4058934	-0.424923	7.679487	3.771189
0.2	-0.4015127	-0.424923	11.08333	4.329164
0.2	-0.3971321	-0.424923	11.17308	4.342615
0.2	-0.3927514	-0.424923	9.461538	4.075962
0.2	-0.3883707	-0.424923	10.05769	4.171387
0.2	-0.38399	-0.424923	7.589744	3.754949
0.2	-0.3796093	-0.424923	9.807693	4.131723
0.2	-0.3752286	-0.424923	11.03205	4.321453
0.2	-0.370848	-0.424923	9.173077	4.028709
0.2	-0.3664673	-0.424923	9.211538	4.035052
0.2	-0.3620866	-0.424923	9.782051	4.127627
0.2	-0.3577059	-0.424923	9.801282	4.1307
0.2	-0.3533252	-0.424923	7.25641	3.693773
0.2	-0.3489445	-0.424923	8.73718	3.955872
0.2	-0.3445638	-0.424923	7.935897	3.817072
0.2	-0.3401831	-0.424923	6.192307	3.488435
0.2	-0.3358024	-0.424923	9.416667	4.068659
0.2	-0.3314217	-0.424923	7.480769	3.7351
0.2	-0.327041	-0.424923	9.551282	4.090515
0.2	-0.3226603	-0.424923	11.74359	4.426892
0.2	-0.3182795	-0.424923	10.0641	4.172397
0.2	-0.3138988	-0.424923	7.307693	3.703274
0.2	-0.3095181	-0.424923	7.871795	3.805672
0.2	-0.3051374	-0.424923	9.25	4.041381
0.2	-0.3007567	-0.424923	7.448718	3.729234
0.2	-0.296376	-0.424923	13.6859	4.699446
0.2	-0.2919953	-0.424923	9.653846	4.107064
0.2	-0.2876145	-0.424923	9.397436	4.065524
0.2	-0.2832338	-0.424923	6.371795	3.524241
0.2	-0.2788531	-0.424923	8.673077	3.945009
0.2	-0.2744724	-0.424923	7.230769	3.689009
0.2	-0.2700917	-0.424923	8.269231	3.875627
0.2	-0.2657109	-0.424923	9.115385	4.019169
0.2	-0.2613302	-0.424923	8.621795	3.936289
0.2	-0.2569495	-0.424923	11.51923	4.393999
0.2	-0.2525688	-0.424923	11.55128	4.398718
0.2	-0.248188	-0.424923	12.60256	4.550009
0.2	-0.2438073	-0.424923	15.73718	4.967011
0.2	-0.2394266	-0.424923	11.01923	4.319523
0.2	-0.2350458	-0.424923	12.19231	4.491748
0.2	-0.2306651	-0.424923	15.67949	4.959733
0.2	-0.2262844	-0.424923	13.08333	4.617089
0.2	-0.2219037	-0.424923	11.14744	4.338778
0.2	-0.2175229	-0.424923	10.22436	4.197555
0.2	-0.2131422	-0.424923	12.19872	4.492666
0.2	-0.2087615	-0.424923	12.82692	4.58147
0.2	-0.2043807	-0.424923	11.27564	4.357922
0.2	-0.2	-0.424923	10.29487	4.208562
0.2	-0.1956193	-0.424923	12.5	4.535534
0.2	-0.1912385	-0.424923	10.65385	4.264023
0.2	-0.1868578	-0.424923	16.91667	5.112988
0.2	-0.1824771	-0.424923	19.84615	5.454902
