0.2	5.324727	1.454772	-103	11.14889
0.2	5.31599	1.454772	-103	11.14889
0.2	5.307252	1.454772	-103	11.14889
0.2	5.298515	1.454772	-103	11.14889
0.2	5.289777	1.454772	-103	11.14889
0.2	5.281039	1.454772	-103	11.14889
0.2	5.272301	1.454772	-103	11.14889
0.2	5.263562	1.454772	-103	11.14889
0.2	5.254823	1.454772	-103	11.14889
0.2	5.246084	1.454772	-103	11.14889
0.2	5.237344	1.454772	-103	11.14889
0.2	5.228605	1.454772	-103	11.14889
0.2	5.219865	1.454772	-103	11.14889
0.2	5.211125	1.454772	-103	11.14889
0.2	5.202384	1.454772	-103	11.14889
0.2	5.193644	1.454772	-103	11.14889
0.2	5.184903	1.454772	-103	11.14889
0.2	5.176162	1.454772	-103	11.14889
0.2	5.16742	1.454772	-103	11.14889
0.2	5.158679	1.454772	-103	11.14889
0.2	5.149937	1.454772	-103	11.14889
0.2	5.141195	1.454772	-103	11.14889
0.2	5.132452	1.454772	-103	11.14889
0.2	5.12371	1.454772	-103	11.14889
0.2	5.114967	1.454772	-103	11.14889
0.2	5.106224	1.454772	-103	11.14889
0.2	5.09748	1.454772	-103	11.14889
0.2	5.088737	1.454772	-103	11.14889
0.2	5.079993	1.454772	-103	11.14889
0.2	5.071249	1.454772	-103	11.14889
0.2	5.062504	1.454772	-103	11.14889
0.2	5.05376	1.454772	-103	11.14889
0.2	5.045014	1.454772	-103	11.14889
0.2	5.03627	1.454772	-103	11.14889
0.2	5.027524	1.454772	-103	11.14889
0.2	5.018778	1.454772	-103	11.14889
0.2	5.010033	1.454772	-103	11.14889
0.2	5.001287	1.454772	-103	11.14889
0.2	4.99254	1.454772	-103	11.14889
0.2	4.983794	1.454772	-103	11.14889
0.2	4.975047	1.454772	-103	11.14889
0.2	4.9663	1.454772	-103	11.14889
0.2	4.957552	1.454772	-103	11.14889
0.2	4.948805	1.454772	-103	11.14889
0.2	4.940057	1.454772	-103	11.14889
0.2	4.931309	1.454772	-103	11.14889
0.2	4.922561	1.454772	-102.9957	11.14868
0.2	4.913812	1.454772	-102.2906	11.11388
0.2	4.905064	1.454772	-70.82503	9.415761
0.2	4.896315	1.454772	-24.32008	5.931539
0.2	4.887565	1.454772	26.77337	6.1743
0.2	4.878816	1.454772	83.10181	10.11602
0.2	4.870066	1.454772	115.9526	11.76813
0.2	4.861316	1.454772	148.9892	13.20611
0.2	4.852566	1.454772	163.4109	13.78323
0.2	4.843816	1.454772	170.075	14.04128
0.2	4.835065	1.454772	171.9837	14.11425
0.2	4.826314	1.454772	168.2838	13.97242
0.2	4.817563	1.454772	170.8103	14.06944
0.2	4.808812	1.454772	172.0092	14.11523
0.2	4.80006	1.454772	174.23	14.19962
0.2	4.791308	1.454772	176.3076	14.27809
0.2	4.782547	1.454772	176.2944	14.27759
0.2	4.773795	1.454772	175.5726	14.25038
0.2	4.765043	1.454772	174.4315	14.20725
0.2	4.75629	1.454772	178.3941	14.35643
0.2	4.747537	1.454772	177.7854	14.33362
0.2	4.738784	1.454772	175.8079	14.25926
0.2	4.73003	1.454772	176.7458	14.29458
0.2	4.721276	1.454772	179.2722	14.38926
0.2	4.712523	1.454772	183.202	14.53521
0.2	4.703768	1.454772	194.5218	14.94711
0.2	4.695014	1.454772	188.8062	14.74068
0.2	4.686259	1.454772	186.268	14.648
0.2	4.677505	1.454772	189.2318	14.75616
0.2	4.66875	1.454772	184.1974	14.57193
0.2	4.659994	1.454772	181.1703	14.45995
0.2	4.651239	1.454772	176.6125	14.28956
0.2	4.642483	1.454772	179.7001	14.40523
0.2	4.633727	1.454772	178.477	14.35953
0.2	4.624971	1.454772	181.7229	14.48046
0.2	4.616215	1.454772	187.0866	14.67796
0.2	4.607458	1.454772	179.8629	14.4113
0.2	4.598701	1.454772	182.8542	14.52236
0.2	4.589944	1.454772	186.3871	14.65237
0.2	4.581187	1.454772	183.3088	14.53916
0.2	4.572429	1.454772	183.0012	14.52779
0.2	4.563671	1.454772	184.7186	14.59112
0.2	4.554914	1.454772	183.8926	14.5607
0.2	4.546155	1.454772	189.0401	14.74919
0.2	4.537397	1.454772	181.6584	14.47807
0.2	4.528638	1.454772	186.3747	14.65191
0.2	4.519879	1.454772	190.1262	14.78863
0.2	4.51112	1.454772	190.5064	14.8024
0.2	4.502361	1.454772	186.6869	14.66334
0.2	4.493601	1.454772	185.8138	14.63135
0.2	4.484841	1.454772	183.0204	14.5285
0.2	4.476081	1.454772	186.5655	14.6589
0.2	4.467321	1.454772	182.3669	14.50433
0.2	4.458561	1.454772	193.3018	14.9033
0.2	4.4498	1.454772	186.831	14.66862
0.2	4.44104	1.454772	189.1351	14.75264
0.2	4.432278	1.454772	192.8458	14.88689
0.2	4.423517	1.454772	181.1284	14.4584
0.2	4.414755	1.454772	190.2837	14.79434
0.2	4.405994	1.454772	190.6825	14.80878
0.2	4.397232	1.454772	186.8416	14.669
0.2	4.38847	1.454772	186.7952	14.6673
0.2	4.379707	1.454772	186.748	14.66558
0.2	4.370945	1.454772	188.2061	14.71882
0.2	4.362182	1.454772	189.0882	14.75093
0.2	4.353419	1.454772	190.9834	14.81967
0.2	4.344656	1.454772	191.0678	14.82273
0.2	4.335892	1.454772	187.4591	14.69157
0.2	4.327129	1.454772	183.5757	14.54901
0.2	4.318365	1.454772	188.5536	14.73148
0.2	4.309601	1.454772	191.8415	14.85068
0.2	4.300837	1.454772	188.9879	14.74729
0.2	4.292072	1.454772	190.7367	14.81075
0.2	4.283308	1.454772	194.5922	14.94963
0.2	4.274542	1.454772	189.3754	14.76137
0.2	4.265777	1.454772	187.4412	14.69092
0.2	4.257012	1.454772	190.6036	14.80592
0.2	4.248247	1.454772	193.5894	14.91364
0.2	4.23948	1.454772	195.9747	14.99909
0.2	4.230715	1.454772	202.1483	15.21789
0.2	4.221949	1.454772	200.5833	15.16274
0.2	4.213182	1.454772	191.0773	14.82307
0.2	4.204416	1.454772	195.0746	14.96691
0.2	4.195649	1.454772	201.0597	15.17955
0.2	4.186882	1.454772	199.7973	15.13497
0.2	4.178114	1.454772	196.7036	15.02511
0.2	4.169347	1.454772	200.0896	15.1453
0.2	4.16058	1.454772	200.7237	15.1677
0.2	4.151812	1.454772	203.6096	15.26918
0.2	4.143044	1.454772	197.581	15.05635
0.2	4.134275	1.454772	204.2652	15.29214
0.2	4.125507	1.454772	200.9124	15.17436
0.2	4.116738	1.454772	200.7028	15.16696
0.2	4.10797	1.454772	198.9368	15.1045
0.2	4.099201	1.454772	197.2039	15.04293
0.2	4.090431	1.454772	202.0345	15.21388
0.2	4.081662	1.454772	203.228	15.25581
0.2	4.072892	1.454772	203.5704	15.26781
0.2	4.064123	1.454772	198.0794	15.07407
0.2	4.055353	1.454772	201.7846	15.20509
0.2	4.046582	1.454772	210.2359	15.49951
0.2	4.037812	1.454772	203.3898	15.26148
0.2	4.029041	1.454772	196.7552	15.02695
0.2	4.02027	1.454772	200.6905	15.16653
0.2	4.011499	1.454772	201.2393	15.18589
0.2	4.002728	1.454772	209.4264	15.47157
0.2	3.993957	1.454772	211.5387	15.54437
0.2	3.985185	1.454772	206.4837	15.36954
0.2	3.976413	1.454772	203.1656	15.25362
0.2	3.967641	1.454772	214.9633	15.66163
0.2	3.958869	1.454772	205.1525	15.32314
0.2	3.950097	1.454772	203.3993	15.26181
0.2	3.941324	1.454772	216.6831	15.72016
0.2	3.932551	1.454772	210.8686	15.52131
0.2	3.923778	1.454772	206.2513	15.36145
0.2	3.915005	1.454772	207.9131	15.41919
0.2	3.906232	1.454772	211.7457	15.55149
0.2	3.897458	1.454772	214.578	15.64848
0.2	3.888684	1.454772	214.9589	15.66148
0.2	3.87991	1.454772	216.5482	15.71558
0.2	3.871136	1.454772	210.7034	15.51563
0.2	3.862362	1.454772	203.4899	15.26499
0.2	3.853587	1.454772	211.1176	15.52989
0.2	3.844813	1.454772	208.2997	15.43259
0.2	3.836038	1.454772	214.613	15.64968
0.2	3.827263	1.454772	212.2721	15.56956
0.2	3.818487	1.454772	214.2815	15.63836
0.2	3.809712	1.454772	216.3992	15.71052
0.2	3.800936	1.454772	211.3319	15.53726
0.2	3.79216	1.454772	206.9593	15.38608
0.2	3.783384	1.454772	206.1835	15.35909
0.2	3.774608	1.454772	210.6123	15.51249
0.2	3.765831	1.454772	214.7473	15.65426
0.2	3.757055	1.454772	217.8871	15.761
0.2	3.748278	1.454772	216.4891	15.71357
0.2	3.739501	1.454772	214.3125	15.63942
0.2	3.730724	1.454772	217.6283	15.75223
0.2	3.721947	1.454772	220.0389	15.83371
0.2	3.713169	1.454772	216.5343	15.7151
0.2	3.704391	1.454772	220.2387	15.84044
0.2	3.695614	1.454772	221.9953	15.89951
0.2	3.686836	1.454772	212.1956	15.56694
0.2	3.678057	1.454772	214.5603	15.64788
0.2	3.669279	1.454772	218.0057	15.76502
0.2	3.6605	1.454772	217.9598	15.76346
0.2	3.651721	1.454772	215.6106	15.68368
0.2	3.642942	1.454772	213.7489	15.62015
0.2	3.634163	1.454772	216.9661	15.72977
0.2	3.625384	1.454772	222.659	15.92176
0.2	3.616604	1.454772	225.7704	16.02566
0.2	3.607825	1.454772	222.7557	15.925
0.2	3.599045	1.454772	219.9809	15.83175
0.2	3.590265	1.454772	224.4744	15.98247
0.2	3.581484	1.454772	225.0646	16.00215
0.2	3.572704	1.454772	220.2062	15.83935
0.2	3.563923	1.454772	222.3436	15.91119
0.2	3.555143	1.454772	225.8243	16.02745
0.2	3.546362	1.454772	233.1613	16.26962
0.2	3.53758	1.454772	232.0814	16.23422
0.2	3.528799	1.454772	228.4741	16.11536
0.2	3.520018	1.454772	221.5026	15.88296
0.2	3.511236	1.454772	222.2734	15.90884
0.2	3.502454	1.454772	224.175	15.97248
0.2	3.493672	1.454772	223.9116	15.96367
0.2	3.48489	1.454772	232.9259	16.26191
0.2	3.476108	1.454772	233.2045	16.27103
0.2	3.467325	1.454772	228.6292	16.12049
0.2	3.458543	1.454772	237.2033	16.40141
0.2	3.44976	1.454772	238.2125	16.43414
0.2	3.440977	1.454772	235.6157	16.34978
0.2	3.432193	1.454772	237.961	16.42599
0.2	3.42341	1.454772	238.8596	16.45508
0.2	3.414626	1.454772	237.3859	16.40733
0.2	3.405843	1.454772	233.3037	16.27428
0.2	3.397059	1.454772	238.6862	16.44947
0.2	3.388275	1.454772	230.7589	16.19075
0.2	3.37949	1.454772	236.7623	16.38708
0.2	3.370706	1.454772	240.3831	16.50429
0.2	3.361922	1.454772	236.1647	16.36765
0.2	3.353137	1.454772	234.6507	16.31831
0.2	3.344343	1.454772	236.6924	16.38481
0.2	3.335558	1.454772	235.8827	16.35847
0.2	3.326773	1.454772	237.6767	16.41677
0.2	3.317987	1.454772	239.2984	16.46927
0.2	3.309202	1.454772	244.5297	16.63745
0.2	3.300416	1.454772	237.3275	16.40544
0.2	3.29163	1.454772	238.1911	16.43344
0.2	3.282844	1.454772	235.6556	16.35108
0.2	3.274058	1.454772	240.4256	16.50566
0.2	3.265271	1.454772	237.6735	16.41666
0.2	3.256485	1.454772	245.4617	16.66722
0.2	3.247698	1.454772	252.6211	16.89406
0.2	3.238911	1.454772	244.7108	16.64323
0.2	3.230124	1.454772	247.7802	16.74104
0.2	3.221337	1.454772	251.0431	16.84434
0.2	3.21255	1.454772	243.8731	16.61644
0.2	3.203762	1.454772	251.1882	16.84892
0.2	3.194974	1.454772	247.7971	16.74157
0.2	3.186187	1.454772	243.9479	16.61883
0.2	3.177399	1.454772	245.0591	16.65436
0.2	3.168611	1.454772	246.8999	16.71305
0.2	3.159822	1.454772	245.8914	16.68093
0.2	3.151034	1.454772	248.3535	16.75924
0.2	3.142245	1.454772	251.2126	16.84969
0.2	3.133456	1.454772	247.5005	16.73215
0.2	3.124667	1.454772	249.489	16.79522
0.2	3.115878	1.454772	247.9855	16.74756
0.2	3.107089	1.454772	252.3088	16.88423
0.2	3.0983	1.454772	253.4761	16.92093
0.2	3.08951	1.454772	256.9333	17.02914
0.2	3.08072	1.454772	262.5378	17.20302
0.2	3.07193	1.454772	260.861	17.15119
0.2	3.06314	1.454772	267.103	17.34329
0.2	3.05435	1.454772	260.6281	17.14398
0.2	3.04556	1.454772	254.5988	16.95615
0.2	3.036769	1.454772	255.455	16.98296
0.2	3.027979	1.454772	255.2713	16.97721
0.2	3.019188	1.454772	268.8382	17.39629
0.2	3.010397	1.454772	271.4185	17.47478
0.2	3.001606	1.454772	265.5892	17.29691
0.2	2.992814	1.454772	262.2676	17.19468
0.2	2.984023	1.454772	260.5092	17.1403
0.2	2.975231	1.454772	253.5036	16.9218
0.2	2.96644	1.454772	254.8231	16.96318
0.2	2.957648	1.454772	261.0758	17.15784
0.2	2.948856	1.454772	264.6177	17.26707
0.2	2.940064	1.454772	256.7553	17.02359
0.2	2.931271	1.454772	263.1709	17.22254
0.2	2.922479	1.454772	261.1057	17.15876
0.2	2.913686	1.454772	254.347	16.94826
0.2	2.904894	1.454772	264.5044	17.26359
0.2	2.896101	1.454772	268.1823	17.37627
0.2	2.887308	1.454772	273.4053	17.53497
0.2	2.878515	1.454772	270.6576	17.45168
0.2	2.869721	1.454772	277.3344	17.65336
0.2	2.860928	1.454772	266.2877	17.31832
0.2	2.852134	1.454772	272.2639	17.50042
0.2	2.84334	1.454772	263.3178	17.22707
